language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54
shiw1234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,o,-,-,m,p,w,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,3,-,X,-,-,-,-,-
mpie1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,E,-,-,-,-,-,E,-,-,-,-,l,-,-,o,-,-,o,-,g,-,-,-,i,-,-,-,-,-,i,-,-,-,-,-,-,-
koon1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,o,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
njye1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,o,-,-,o,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,E,-,-,-,-,m,-,-,-,-,-,-,-,y,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,-,b,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,p,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,t,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,p,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,e,-,-,-,-,l,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,i,-,-,-,i,b,-,-,-,-,-,u,-,u,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,i,-,-,-,i,b,-,-,-,-,-,-,-,u,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
baro1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,a,a,y,i,i,w,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
basa1284,-,-,-,-,-,-,l,-,-,i,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,y,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,l,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,m,m,-,w,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,y,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,m,m,-,y,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,l,-,-,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,k,3,3,k,i,i
nkon1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,y,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
komc1235,-,-,-,a,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-,-,-
okuu1243,-,-,-,i,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-,-
aghe1239,t,-,-,3,-,-,-,-,-,3,-,-,-,-,m,-,-,o,-,-,-,-,o,7,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
meta1238,-,-,-,a,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
bamu1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3,-,7,-,-,-,-,-
mung1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,i,-,i,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7,-,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,a,-,-,-,-,v,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
