language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,a,t,-,-,-,-,o
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,o
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,k,-,-,-,-,u,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,e,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,p,-,-,-,e,e,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,p,-,-,-,e,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,e,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bemb1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,u,-,5,-,-,-,a,a,-,-,-,g,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
diri1252,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,e,-,-,-,p,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,e,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,i,s,-,w,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
amba1263,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,p,-,-,-,u,e,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,i,i,-,-,-,f,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,o,o,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
xhos1239,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,e,-,-,p,-,-,-,-,-,-,-,h,-,-,-,e,e,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,h,-,-,-,e,e,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,E,-,-,-,E,-,b,-,-,-,-,-
ding1239,-,-,-,k,-,-,-,-,-,i,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,E,-,p,-,E,-,-,-,-,-,-,-
yans1239,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,E,-,b,-,-,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,b,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
boma1251,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,E,-,-,-,E,-,b,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,E,-,-,-,E,-,l,-,-,-,-,-
yaka1269,p,-,-,h,e,e,-,e,-,e,-,p,h,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
koon1244,-,-,-,k,i,-,t,-,-,e,-,m,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
beem1239,-,-,-,k,i,i,t,e,-,e,-,m,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,N,g,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
sang1333,-,-,-,d,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
sang1333,-,-,-,d,-,-,-,-,-,i,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,N,g,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
lumb1249,-,-,-,p,-,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vili1238,m,-,-,p,-,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vili1238,m,-,-,p,-,-,-,e,-,e,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
njeb1242,-,-,-,l,-,-,-,-,-,3,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tsaa1242,-,-,-,l,-,-,-,-,-,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
wand1266,-,-,-,l,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,N,g,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
duma1253,-,-,-,l,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
duma1253,-,-,-,l,-,-,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,N,g,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,p,o,N,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kani1279,-,-,-,k,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,o,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndum1239,-,-,-,g,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
tchi1245,-,-,-,k,-,-,-,-,-,i,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mber1257,m,-,-,p,-,-,-,-,y,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mber1257,-,-,-,p,-,-,-,i,y,e,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,m,b,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
teke1275,m,-,-,p,-,-,-,-,-,E,-,m,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
teke1275,-,-,-,p,-,-,-,-,-,E,-,m,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
tien1242,m,u,m,p,-,-,-,-,-,E,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
phen1239,m,-,-,-,-,-,-,-,-,u,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
umbu1257,-,-,-,-,-,-,-,-,-,o,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maba1270,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,m,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
ling1263,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,-,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
bang1354,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,o,m,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,m,p,-,-,-,-,o,-,-,m,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,p,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,g,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,g,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,p,-,-,-,-,u,u,b,a,-,-,-,a,-,-,-,-,-,-,-
mbok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
akwa1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,n,g,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,n,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,u,-,n,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bomi1238,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,o,-,m,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
yaka1272,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,u,u,n,g,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngom1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,f,-,-,-,-,o,-,-,-,f,-,-,-,-,-,-,-,e,-,l,-,a,-,-,-,-,-,-,-
kele1255,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,f,-,-,-,-,o,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tete1250,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,p,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,e,e,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bush1247,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,p,y,E,E,E,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,u,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,-,-,-,-,i,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
beng1282,-,-,-,-,-,-,-,-,-,u,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
yasa1242,-,-,-,-,-,-,-,-,-,m,-,-,p,-,-,-,-,u,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-
dual1243,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-,-,-,-
mali1280,-,-,-,-,-,-,-,-,-,m,u,u,p,-,-,-,-,u,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,e,-,-,-,e,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,e,-,-,k,-,-,-,-,w,-,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,N,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,N,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ndas1238,-,-,-,-,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
wumb1242,-,-,-,-,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
sigh1238,-,-,-,l,-,-,-,i,-,i,-,-,p,-,-,-,-,E,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,i,-,N,g,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
mwes1234,-,-,-,-,-,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
mban1268,-,-,-,-,-,-,-,-,-,a,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,a,-,-,N,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,N,g,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
ndam1254,-,-,-,l,-,-,-,-,-,i,-,-,p,-,-,-,-,E,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
ndam1254,-,-,-,l,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
ndam1254,-,-,-,l,-,-,-,-,-,i,-,-,p,-,-,-,-,E,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
sake1247,-,-,-,r,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
eviy1235,-,-,-,x,-,-,-,-,-,e,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
bubi1250,-,-,-,x,-,-,-,-,-,3,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
tsog1243,-,-,-,x,-,-,-,-,-,e,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
simb1254,-,-,-,-,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
pinj1243,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
kand1300,-,-,-,-,-,-,-,-,-,m,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-
myen1241,-,-,-,o,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,u,u,N,g,a,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,n,g,-,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,N,g,-,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,N,g,-,a,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,u,N,g,-,a,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,e,-,e,-,-,v,-,-,-,-,u,-,n,n,-,-,-,-,u,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,m,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,m,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,m,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,e,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,n,-,-,-,-,-,-,d,u,-,b,-,i,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,i,-,i,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,N,l,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,E,-,b,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,-,-,-,-,-,-,-,-,-,3,-,-,-,3,-,p,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,i,-,i,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,p,l,-,-,-,-,-,-,-,e,-,-,-,e,-,-,-,-,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,p,-,-,-,-,-
baro1252,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,p,-,-,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,p,-,-,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-
