language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
yaoo1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,y,-,-,-,-,i,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
ndam1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
pang1287,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
nucl1379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
hehe1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
bena1262,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
sang1330,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
vwan1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,s,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
fipa1238,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
wand1264,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyam1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
pimb1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
rung1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
bung1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,s,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyih1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,m,p,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
mali1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,m,p,-,u,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
lamb1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,m,p,-,u,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
safw1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,m,p,-,o,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
ndal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,g,-,-,-,-,i,-,-,-,-,S,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
nyak1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kimb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,m,p,-,a,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
toor1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyan1307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyor1246,-,-,-,-,-,-,k,-,-,-,u,g,a,y,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
chig1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyam1277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
zinz1238,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
haya1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,i,-
kere1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
shub1238,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
hang1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
rund1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
haaa1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vinz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
soga1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,s,-,-,e,k,e,r,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,s,-,-,e,k,-,-,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
suba1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ngur1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
zana1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ikom1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
gusi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
jita1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kway1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kara1481,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
logo1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
masa1299,-,-,-,-,-,-,k,h,-,-,u,k,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,a,a,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,a,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,a,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,a,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,a,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
moch1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vunj1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,b,-,-,w,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
kund1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,w,-,a,w,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
tumb1250,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
luya1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
