language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
kand1300,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,e,-,-,-,-,s,a,k,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,o,-,o,-,-,-,n,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,x,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
bulu1251,-,-,-,-,-,-,-,-,-,-,-,n,-,-,y,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,n,-,d,z,-,-,-,-,-,a,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
fang1246,-,-,-,-,-,-,-,-,-,-,-,n,-,d,z,-,-,-,-,-,a,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
ewon1239,-,-,-,-,-,-,-,-,-,-,-,n,-,d,z,-,-,-,-,-,a,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,N,-,-,g,-,-,-,-,-,a,-,-,-,-,-,a,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,n,-,-,g,a,a,w,-,-,3,-,-,-,-,-,3,l,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,i,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
eton1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,i,-,-,-,-,-,i,l,-,-,-,-,o,o,o,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bebe1248,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,i,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
baro1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,y,-,-
bank1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,y,-,-
basa1284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,N,-,-
akoo1248,-,-,-,-,-,-,-,-,-,-,-,h,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
baka1273,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-
mboc1235,-,-,-,-,-,-,-,-,-,-,-,l,E,E,N,-,-,m,u,u,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
bass1260,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,N,-,-
bafa1247,-,-,-,-,-,-,-,-,-,-,-,l,-,i,y,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,e,-,e,-,-
nkon1247,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,l,E,E
kako1242,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,t,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
seki1238,-,-,-,-,-,-,-,-,t,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
kwak1266,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kolc1235,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,l,e,e,y,w,a,a,b,3,3,-,-,-,-,l,o,o
maka1304,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
shiw1234,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
kwas1243,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mpie1238,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,w,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,a,-,-,-,a,-,-,-,-,-,-,-
koon1245,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
njye1238,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bekw1242,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
bwaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
komo1260,-,-,-,-,-,-,-,-,-,-,-,n,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
bila1255,-,-,-,-,-,-,-,-,-,-,-,n,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
homa1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tuki1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,i,i,n,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-
nugu1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-,-,-,-,u,-,i,i,n,-,-,y,-,i,-,-,-,i,-,-,-,-,-,-,-
mmaa1238,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,g,-,-,-,-,-,-,u,-,-,u,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
elip1238,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,g,-,-,-,-,-,-,i,-,-,i,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,-,n,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yang1293,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,u,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-
nuba1241,-,-,-,-,-,-,-,-,-,-,-,n,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,u,-,-,u,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yamb1252,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,o,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tune1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,u,i,i,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-
noma1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,u,u,-,u,n,-,-,y,-,i,-,-,-,i,-,-,-,-,-,-,-
nyok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,3,3
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,3,-,-,3,w,-,-,-,-,-,-,-,-,e,-,-,e,-,n,-,-
bafi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,3,-,-,3,w,-,-,-,-,-,-,-,-,e,-,-,e,y,N,-,-
tibe1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,3,3,l,-,-,-,o,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
komc1235,-,-,-,f,-,-,3,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
okuu1243,-,m,m,k,-,-,a,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aghe1239,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
meta1238,-,-,-,-,-,-,i,-,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,E,-,-,-,-,n,-,-
njen1238,-,-,-,-,-,-,e,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,n,-,-,-,n,-,-
bamu1253,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
mung1266,-,-,-,N,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,w,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,N,-,-
fefe1239,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,w,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
tivv1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
