language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
dual1243,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,a,-,-,a,-,-,-,-,b,-,o,-,-,-,-,-,-,-,-,-
mali1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,o,-,l,o,o,N,g,i,i
orok1266,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,a,-,-,a,-,-,-,-,b,o,o,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,o,-,-,-,-,-,-,-,-,-
orok1266,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,a,-,-,a,-,-,-,-,b,o,o,-,-,-,-,-,-,-,-,-
mokp1239,-,-,-,-,n,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,w,o,o,-,-,-,-,-,-,-,-,-
ndas1238,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-
wumb1242,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,u,-,-,-,-,-,-,-,-,-
sigh1238,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,a,-,k,u,u,-,-,-,-,-,-,-,-,-
osam1235,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,a,-,k,-,o,-,-,-,-,-,-,-,-,-
maho1248,-,-,-,e,l,o,N,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,E,-,-,-,-,-,-,-,-,-
kota1274,-,-,-,e,l,o,N,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,E,-,-,-,-,-,-,-,-,-
mwes1234,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,w,-,E,-,-,-,-,-,-,-,-,-
mban1268,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,i,-,-,-,-,-,-,-,-,-
kele1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,b,-,a,-,-,N,-,-,-,-,-,-
ngom1270,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,N,-,-,-,E,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,u,-,-,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,w,-,u,-,-,-,-,-,-,-,-,-
ndam1254,-,-,-,-,-,-,n,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-,b,-,u,-,-,-,-,-,-,-,-,-
sake1247,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,k,w,-,E,-,-,-,-,-,-,-,-,-
eviy1235,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,z,-,-,o,-,-,-,-,b,-,o,-,-,-,-,-,-,-,-,-
bubi1250,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,-,-,z,-,-,o,-,-,-,-,b,-,o,-,-,-,-,-,-,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,b,-,a,-,-,-,-,-,-,-,-,-
simb1254,-,-,-,e,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-
pinj1243,-,-,-,e,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-
kand1300,-,-,-,e,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,-,-,k,-,o,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,a,-,x,o,o,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,o,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,o,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,o,-,-,-,-,-,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,x,-,u,-,-,-,-,-,-,-,-,-
tete1250,-,-,-,-,-,-,l,o,o,o,d,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
ombo1238,-,-,-,-,-,-,b,-,-,u,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
bush1247,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-
doee1238,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kwer1261,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kami1256,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
zara1247,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
kutu1263,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
sham1280,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
bond1247,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
zigu1244,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ngul1246,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
gogo1263,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,u,u,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kagu1239,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
lugu1238,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
lang1320,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,a,-,-,-,-,-,-,-,-,-
tait1250,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
saga1256,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
tave1240,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,m,-,b,a,a,-,-,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
asut1235,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
giry1241,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
digo1243,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
poko1261,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
chim1312,-,-,-,-,-,-,4,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
swah1253,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mwan1247,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ilwa1237,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,b,-,a,-,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nden1248,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
matu1259,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ngin1244,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mate1258,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mpot1240,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mand1423,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
yaoo1241,-,-,-,-,-,-,5,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mwer1248,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mako1251,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,d,-,-,-,-,-,e
mako1251,-,-,-,i,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,n,-,d,-,-,-,-,-,e
ndam1239,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mbun1248,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
pogo1243,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
pang1287,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nucl1379,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
hehe1240,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,m,-,b,-,a,-,-,-,-,-,-,-,-,-
bena1262,-,-,-,i,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,y,-,a,-,-,-,-,-,-,-,-,-
sang1330,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
vwan1235,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
fipa1238,-,-,-,i,-,-,N,-,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,i,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
mamb1296,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
wand1264,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
nyam1275,-,-,-,i,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,d,-,a,-,-,-,-,-,-,-,-,-
pimb1238,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,m,-,b,-,a,-,-,-,-,-,-,-,-,-
rung1255,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
bung1265,-,-,-,i,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
bend1258,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nyih1240,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mali1279,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
lamb1272,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
safw1238,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ndal1241,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nyak1260,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
suku1261,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nyam1276,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
sumb1240,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,m,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nyat1246,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kimb1242,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
nila1242,-,-,-,-,-,-,n,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
toor1238,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyan1307,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyor1246,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chig1238,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyam1277,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zinz1238,-,e,-,e,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
haya1250,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kere1283,-,-,-,e,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shub1238,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hang1260,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rund1242,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
haaa1252,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinz1238,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
soga1242,-,-,-,-,-,-,5,-,-,-,h,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
gwer1238,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
gand1255,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
suba1238,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kuri1259,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kuri1259,-,i,-,i,-,-,5,-,-,-,u,-,-,-,-,u,-,u,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ngur1263,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ikiz1238,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
zana1238,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
ikom1245,-,h,-,a,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
gusi1247,-,e,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
jita1239,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,m,-,b,-,e,-,-,-,-,-,-,-,-,-
kway1241,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
kara1481,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,e,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
saam1283,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
logo1258,-,-,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
masa1299,-,-,-,i,-,-,n,-,-,-,t,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shii1238,-,-,-,-,-,-,5,-,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,m,-,p,-,a,-,-,-,-,-,-,-,-,-
chuk1274,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
thar1283,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,a,a,-,-,-,-,-,-,-,-,-
mwim1241,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,a,a,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,a,a,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
meru1245,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,m,-,b,-,a,-,-,-,-,-,-,-,-,-
