language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
kele1255,-,-,-,-,-,-,e,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,e,-,-,-,-
lomb1260,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,e,-,-,m,-,b,-,a,-,-,-,-
beng1282,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,-
yasa1242,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,a,-,y,i,i
dual1243,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-
mali1280,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,-,-,y,-,-,-,-
orok1266,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
orok1266,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
orok1266,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mokp1239,-,-,-,n,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,o,o
ndas1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
wumb1242,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
sigh1238,-,-,-,-,-,-,n,-,-,-,z,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kota1274,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
mwes1234,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,y,-,a,-,-,-,-
mban1268,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,y,-,a,-,-,-,-
kele1257,-,-,-,-,-,-,n,-,-,-,Z,-,-,-,-,a,-,-,-,-,8,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ngom1270,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,E,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,E,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,a,-,-,-,-,l,-,E,-,-,-,-
sake1247,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,o,-,-,-,-
eviy1235,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
bubi1250,-,-,-,i,-,-,n,-,d,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
tsog1243,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
simb1254,-,-,-,e,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
pinj1243,-,-,-,e,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
kand1300,-,-,-,e,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,d,-,Z,-,a,-,-,a,-,-,-,-,n,a,a,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
myen1241,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,n,-,a,-,-,-,-
tete1250,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ombo1238,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
bush1247,-,-,-,-,-,-,n,-,-,-,T,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-
doee1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kwer1261,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kami1256,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
zara1247,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kutu1263,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
sham1280,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
bond1247,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
zigu1244,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ngul1246,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
gogo1263,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kagu1239,-,-,-,-,-,-,5,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
lugu1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
lang1320,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
tait1250,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
saga1256,-,-,-,-,-,-,n,-,d,-,Z,-,a,-,-,a,-,-,-,-,l,-,a,-,-,-,-
tave1240,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
asut1235,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
giry1241,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
digo1243,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
poko1261,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
chim1312,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,a,-,-,a,-,l,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
swah1253,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
mwan1247,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ilwa1237,-,-,-,-,-,-,d,-,-,-,Z,-,a,-,-,a,-,-,-,-,l,-,a,-,-,-,-
nden1248,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,e
matu1259,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ngin1244,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mate1258,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mpot1240,-,-,-,i,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mand1423,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
yaoo1241,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mwer1248,-,-,-,-,-,-,-,-,-,-,S,-,i,b,h,a,-,-,-,-,n,g,a,-,-,-,-
mako1251,-,-,-,-,-,-,n,-,-,-,d,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mako1251,-,-,-,i,-,-,n,-,-,-,g,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ndam1239,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mbun1248,-,-,-,-,-,-,5,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
pogo1243,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
pang1287,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
nucl1379,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
hehe1240,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
bena1262,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
sang1330,-,-,-,i,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
vwan1235,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
fipa1238,-,i,-,i,-,-,n,-,-,-,s,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mamb1296,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
mamb1296,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
wand1264,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
nyam1275,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
pimb1238,-,-,-,i,-,-,n,-,-,-,d,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
rung1255,-,-,-,e,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
bung1265,-,-,-,-,-,-,i,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
bend1258,-,-,-,-,-,-,n,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
nyih1240,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
mali1279,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
lamb1272,-,-,-,-,-,-,i,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
safw1238,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ndal1241,-,-,-,-,-,-,i,-,-,-,s,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
nyak1260,-,-,-,i,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
suku1261,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
suku1261,-,-,-,-,-,-,b,-,u,-,t,-,-,-,-,u,-,-,-,-,b,-,u,-,-,-,-
nyam1276,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
sumb1240,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
nyat1246,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
nyat1246,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
kimb1242,-,-,-,i,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
nila1242,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
toor1238,-,-,-,e,-,-,n,-,-,-,y,-,a,-,-,a,-,-,-,-,r,-,a,-,-,-,-
nyan1307,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
nyor1246,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
chig1238,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
nyam1277,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
zinz1238,-,-,-,e,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
haya1250,-,-,-,e,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kere1283,-,-,-,e,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,e,-,-,-,-
shub1238,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
hang1260,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
rund1242,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
haaa1252,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
vinz1238,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
soga1242,-,-,-,e,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
gwer1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
gand1255,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
suba1238,-,-,-,i,-,-,n,-,-,-,S,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kuri1259,-,-,-,i,-,-,n,-,t,-,S,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kuri1259,-,-,-,i,-,-,n,-,t,-,S,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kuri1259,-,-,-,i,-,-,5,-,-,-,T,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
ngur1263,-,-,-,i,-,-,5,-,-,-,T,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
ikiz1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
ikiz1238,-,-,-,e,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
zana1238,-,-,-,e,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
ikom1245,-,-,-,a,-,-,n,-,t,-,S,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
gusi1247,-,e,-,e,-,-,5,-,-,-,T,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
jita1239,-,-,-,i,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kway1241,-,-,-,i,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kara1481,-,-,-,o,-,-,m,-,-,-,w,-,-,-,-,e,-,-,-,-,k,-,o,-,-,-,-
saam1283,-,-,-,e,-,-,n,-,-,-,y,-,a,-,-,a,-,-,-,-,l,-,a,-,-,-,-
saam1283,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
logo1258,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
masa1299,-,-,-,i,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
shii1238,-,-,-,i,-,-,i,-,-,-,S,-,-,-,-,a,-,-,-,-,l,-,i,-,-,-,-
chuk1274,-,-,-,-,-,-,-,-,-,-,y,-,i,-,-,u,-,-,-,-,r,-,a,-,-,-,-
thar1283,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,u,-,-,-,-,r,-,a,-,-,-,-
mwim1241,-,-,-,-,-,-,m,-,-,-,p,-,a,-,-,a,-,-,-,-,r,-,a,-,-,-,-
mwim1241,-,-,-,-,-,-,m,-,-,-,p,-,a,-,-,a,-,-,-,-,r,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,p,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,p,-,a,-,-,a,-,-,-,-,r,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,p,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,p,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,o,-,-,-,-,t,-,o,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,p,-,a,-,-,a,-,-,-,-,r,-,a,-,-,-,-
meru1245,-,-,-,-,-,-,m,-,-,-,p,-,a,-,-,a,-,-,-,-,r,-,a,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,y,-,o,-,-,o,-,-,-,-,r,-,a,-,-,-,-
embu1241,-,-,-,-,-,-,-,-,-,-,y,-,o,-,-,o,-,-,-,-,r,-,a,-,-,-,-
kiku1240,-,-,-,-,-,-,-,-,-,-,h,-,o,-,-,o,-,-,-,-,t,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
kamb1297,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,o,-,-,-,-,-,-,a,-,-,-,-
dhai1238,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
temi1247,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,o,-,-,-,-
moch1256,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
vunj1238,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
romb1244,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,t,-,-,-,S,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,o,-,-,-,-,t,-,o,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,s,-,h,-,-,a,-,-,-,-,-,-,a,-,-,-,-
gwen1239,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
maor1244,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
ndzw1235,-,-,-,-,-,-,n,-,d,-,z,-,a,-,-,a,-,-,-,-,y,-,a,-,-,-,-
ngaz1238,-,-,-,-,-,-,n,-,d,-,z,-,a,-,-,a,-,-,-,-,-,-,a,-,-,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
shon1251,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,r,-,a,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,z,-,h,-,-,a,-,-,-,-,l,-,a,-,-,-,-
vend1245,-,-,-,-,-,-,n,-,-,-,d,-,h,-,-,a,-,-,-,-,l,-,a,-,-,-,-
taab1238,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
bemb1257,-,-,-,i,-,-,n,-,-,-,s,-,-,-,-,a,-,-,-,-,l,a,a,-,-,-,-
song1303,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
luba1249,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
holo1240,-,-,-,-,-,-,5,-,-,-,y,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
diri1252,-,-,-,-,-,-,d,-,-,-,Z,-,a,-,-,a,-,-,-,-,r,a,a,-,-,-,-
buku1249,-,-,-,-,-,-,d,-,-,-,Z,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
mitu1240,-,-,-,-,-,-,n,-,d,-,Z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
lega1249,-,-,-,-,-,-,n,-,-,-,z,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
nyan1304,-,-,-,-,-,-,-,-,-,-,r,w,a,-,-,a,-,-,-,-,k,-,a,-,-,-,-
amba1263,-,-,-,-,-,-,n,-,-,-,y,-,-,-,-,e,-,-,-,-,r,-,a,-,-,-,-
lozi1239,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
kgal1244,-,-,-,-,-,-,-,-,l,o,g,-,-,-,-,a,-,-,-,-,b,-,a,-,-,-,-
tswa1253,-,-,-,-,-,-,-,-,t,-,L,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
tswa1255,-,-,-,-,-,-,n,-,d,-,L,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
tson1249,-,-,-,-,-,-,n,-,d,-,L,-,a,-,-,a,-,-,-,-,l,a,a,-,-,-,-
xhos1239,-,i,-,i,-,-,n,-,d,-,L,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
zulu1248,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,m,-,b,-,a,-,-,-,-
zulu1248,-,i,-,i,-,-,n,-,d,-,L,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
makh1261,-,-,-,-,-,-,-,-,-,-,i,t,a,-,-,a,-,-,-,-,l,-,a,-,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,-,i,t,a,-,-,a,-,-,-,-,l,-,a,-,-,-,-
phen1239,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
umbu1257,-,-,-,o,-,-,n,-,-,-,y,-,-,-,-,a,-,-,-,-,l,-,a,-,-,-,-
song1299,-,-,-,-,-,-,n,-,d,-,z,-,a,-,-,a,-,-,-,-,l,-,a,-,-,-,-
ding1239,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,n,-,d,-,y,-,a,-,-,a,-,-,-,-,l,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,n,-,-,-,z,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-
ngul1247,-,-,-,-,-,-,n,-,d,-,z,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
