language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60
lumb1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
vili1238,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-,-
vili1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ndum1239,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tchi1245,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,d,Z,-,-,-,i,-,-,-,y,-,a,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
teke1275,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
teke1275,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
chok1245,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,n,g,i,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,i,-,i,i,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
luva1239,-,-,-,-,-,-,k,-,-,-,-,w,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,y,-,-,-,-,-,-,-,-,-,i,-,-,i,v,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbun1249,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,z,-,-,-,-,-,-,-,-,-,i,-,-,-,v,-,-,-,u,u,k,-,-,-,-,-,a,-,-,-,-,-
kuan1247,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,s,-,-,-,-,h,i,-,-,-,-,-,-,-,-,-,i,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ndon1254,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,t,s,-,-,-,-,-,-,-,-,-,e,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kwan1273,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,i,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
here1253,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,t,y,-,-,-,-,-,-,-,-,-,i,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kimb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
phen1239,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,i,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
kwes1244,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,z,-,-,-,i,-,-,-,-,-,i,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
sond1250,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,i,z,-,-,-,-,-,-,-,-,-,i,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbal1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,S,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
lwal1238,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,y,-,-,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
umbu1257,o,o,k,u,u,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,l,-,-,-,i,-,-,-,-,-,i,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
lund1266,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,w,-,-,-,-,i,-,l,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ruun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sala1268,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,r,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kany1247,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,m,-,-,-,a,-,-,-,-,-,a,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,i,-,k,-,-,-
zamb1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
mpam1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
maba1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,o,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ling1263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bang1354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,i,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
mbok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
akwa1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,d,z,-,-,-,-,-,-,-,-,-,e,g,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,m,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,m,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bomi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bong1284,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
yaka1272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ngom1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bamw1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bamw1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bamw1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ndol1238,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bolo1263,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
budz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,d,-,-,-,e,-,-,-,-,-,e,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,a,d,i,i,-
bwel1238,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,e,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,m,-,-,b,-,-,-,e,-,l,-,-,-,-,-,a,-,-,-,-,-
sode1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,e,m,-,-,b,-,-,-,e,-,l,-,-,-,-,-,a,-,-,-,-,-
kele1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mbol1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
tete1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,b,e,-,-,-,-,-,e,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,b,-,-,-,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
deng1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,e,-,e,e,-,-,-,-,-,e,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
bush1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,-,-,-,-,e,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,e,-,p,-,-,-
wong1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,e,-,b,-,k,-,u,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,e,-,b,-,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bata1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,a,-,-,-,-,-
beng1282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,o,o,o,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,e,-,-,-,-,-
yasa1242,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,u,u,l,E,-,-,-,-,-,-,-,E,-,-,-,-,-
dual1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,i,-,-,-,-,a,-,-,-,-,-
mali1280,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-
orok1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,o,-,-,-,-,-,-,-,a,-,-,-,-,-
mokp1239,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
ndas1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
wumb1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,y,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
osam1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,y,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
maho1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,e,-,e,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
kota1274,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,y,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,-,-
mban1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,u,y,-,-,i,k,i,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
kele1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,y,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,y,i,l,e,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,h,-,-,e,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-,-,-,u,m,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,5,-,-,-,-,i,m,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,u,-,k,w,-,-,-,-,a,-,-,-,-,-
ndam1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-,-,-,u,m,-,-,-,-,-,-,-,p,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
sake1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,n,-,-,-,-,u,m,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,v,u,-,k,w,-,-,-,-,a,-,-,-,-,-
eviy1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
bubi1250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,5,-,-,-,a,-,k,-,-,-,-,-,a,-,-,-,-,-
tsog1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,E,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
simb1254,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,n,o,N,g,-,o,-,-,-,n,-,-,-,a,-,x,-,-,-,-,-,o,-,-,-,-,-
pinj1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,n,o,N,g,-,o,-,-,-,n,-,-,-,a,-,x,-,-,-,-,-,a,-,-,-,-,-
kand1300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,b,-,e,-,-,-,k,-,-,-,a,-,x,-,-,-,-,-,a,-,-,-,-,-
myen1241,-,-,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,a,-,-,-,-,-
myen1241,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
myen1241,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
