language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49
romb1244,-,-,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
mach1266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
gwen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,-,-,-,w,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
kahe1238,-,-,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,-,m,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-
maor1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,o,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,o,o,-,-,-,-,f,-,-,-,-,-,u,-,-,-,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
nyan1308,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,d,-,-,-,-,-,a,-,b,-,o,-
kund1255,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
tumb1250,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,b,-,-,-,-,-,e,-,-,-,-,-
shon1251,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
kala1384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
vend1245,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
luya1241,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
nkoy1244,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-
taab1238,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
bemb1257,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
lala1264,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
lamb1271,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
kaon1241,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
lenj1248,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
soli1239,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
tong1318,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
luba1250,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
hemb1242,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
sang1331,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
song1303,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
luba1249,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,u,-,z,-,a,-,-,-,-,-,d,-,-,-,i,-,i,-,-,-,-,-
enya1247,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
song1300,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,u,-,t,-,S,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
holo1240,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
diri1252,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,r,-,-,-,a,-,a,-,-,-,-,-
buku1249,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,e,-,-,-,-,-,r,-,-,-,e,-,e,-,-,-,-,-
mitu1240,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,a,-,-,-,-,-
lega1249,-,-,-,-,-,-,-,l,u,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
nyan1304,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
amba1263,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,k,-,u,-,-,-,-,-,r,-,-,-,-,-,u,-,-,-,-,-
lozi1239,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
tswa1253,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
tson1249,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
xhos1239,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,i,-,p,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,i,-,p,-,-,-,h,-,-,-,-,-,o,-,-,-,-,-
zulu1248,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,o,-,-,-,-,-
makh1261,-,-,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,a,t,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-
makh1264,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,a,t,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-
song1299,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,n,d,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
song1299,-,-,-,-,-,-,-,k,i,-,-,-,-,i,-,-,-,-,n,d,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,d,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ding1239,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,g,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
yans1239,-,-,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
mpuo1241,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-,d,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
boma1251,-,-,-,-,-,-,-,l,e,-,-,-,-,e,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
nzad1234,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,b,-,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wuum1239,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
lwel1234,-,-,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,d,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
ngon1267,-,-,-,-,-,-,-,k,-,-,-,-,-,E,-,-,-,-,n,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
yaka1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
suku1259,-,-,-,n,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,l,u,n,g,o,-,o,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
yomb1244,-,-,-,-,-,-,-,n,-,-,g,o,-,o,-,-,-,-,n,-,g,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
koon1244,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,n,d,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
east2782,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
laar1238,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
kuny1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
suun1239,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
beem1239,-,-,-,-,-,-,-,l,u,-,-,-,-,u,-,-,-,-,n,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
sans1272,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,-,-,-,n,k,h,-,-,-,-,-,-,-,-,-,-,o,-,n,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-
hung1278,-,-,-,-,-,-,-,k,i,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
sira1266,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-
sang1333,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-
punu1239,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-
ngub1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
lumb1249,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,N,-,g,-,-,-,-,-,-,-,-,-,-,o,-,N,g,-,u,l,-,-,-,-,-,3,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,o,-,N,g,e,e,l,-,-,-,e,-,e,-,-,-,-,-
vili1238,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,o,-,N,g,-,u,l,-,-,-,-,-,u,-,-,-,-,-
ibal1241,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
teke1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,d,-,-,z,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
njeb1242,-,-,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-
tsaa1242,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,a,-,-,-,-,-
wand1266,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
duma1253,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
vili1239,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,p,-,f,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-
kani1279,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
ndum1239,-,-,-,-,-,-,-,g,-,-,-,-,-,i,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-
tchi1245,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-
mber1257,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,f,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-,-
teke1275,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-,-,m,-,-,-,-,-,-,f,-,-,-,i,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-
tien1242,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,N,-,-,-,k,-,-,f,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-
chok1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
holu1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,i,i,-,b,a,a,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
luva1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,b,-,-,-,-,-,-,-,-,-,-,a,-,m,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-
mbun1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
kuan1247,-,-,-,o,-,-,-,l,-,-,-,-,-,u,-,-,-,-,n,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
ndon1254,-,-,-,o,-,-,-,l,-,-,-,-,-,u,-,-,-,-,n,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
kwan1273,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,b,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
here1253,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-
kimb1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
phen1239,-,-,-,-,-,-,-,l,-,-,-,-,-,u,u,b,o,o,n,-,d,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
kwes1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,o,n,-,d,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
sond1250,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,u,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
mbal1257,-,-,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
lwal1238,-,-,-,-,-,-,-,s,-,-,h,-,-,i,-,-,-,i,n,-,t,-,-,-,-,-,-,-,-,-,-,e,e,n,-,-,-,d,-,-,-,u,-,u,-,-,-,-,-
umbu1257,-,-,-,o,-,-,o,l,-,-,-,-,-,u,u,-,-,u,d,-,y,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
lund1266,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,a,-,-,-,-,-
ruun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
sala1268,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
kany1247,-,-,-,-,-,-,-,T,i,-,-,-,-,i,-,-,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
zamb1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,E,-,-,-,E,-,n,-,-,-,g,-,-,-,u,-,u,-,-,-,-,-
mpam1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,s,-,-,-,-,-,-,E,-,-,-,E,-,t,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-
maba1270,-,-,-,-,-,-,-,y,E,-,-,-,-,E,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-
ling1263,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,n,-,z,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,-
bang1354,-,-,-,-,-,-,-,l,o,-,-,-,-,o,-,-,-,-,n,-,z,-,-,-,-,-,-,a,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-
mong1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,o,-,-,-,-,-,l,-,-,-,a,-,a,-,-,-,-,-
