language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
ndzw1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,i,-,-,i,-,m,-,b,-,-,-,-,o,-,-
ngaz1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,m,-,b,-,-,-,-,o,-,-
nyan1308,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,t,-,-,-,u,-,m,-,b,-,-,-,-,o,-,-
shon1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kala1384,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
vend1245,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
taab1238,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
bemb1257,-,-,-,-,-,u,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
song1303,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
luba1249,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
holo1240,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
diri1252,-,-,-,-,-,-,-,-,x,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
buku1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
mitu1240,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,E,s,-,-,-,o,-,-,-,-,-,l,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
lega1249,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,s,-,-,-,o,-,-,-,-,-,l,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
kgal1244,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
tswa1253,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
xhos1239,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,t,-,-,h,u,-,m,-,b,-,-,-,-,u,-,-
zulu1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,t,-,-,h,u,-,m,-,b,-,-,-,-,u,-,-
zulu1248,-,-,-,-,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,t,-,-,h,u,-,m,-,b,-,-,-,-,u,-,-
makh1261,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,u,-,-,u,-,-,-,p,-,-,-,-,o,-,-
makh1264,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,u,-,-,u,-,-,-,p,-,-,-,-,o,-,-
song1299,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
ding1239,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
ding1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,s,w,-,-,a,-,-,-,-,-,-,-,-,a,-,-
yans1239,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mpuo1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,a,-,-
boma1251,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
yaka1269,-,-,-,-,-,-,-,-,t,-,s,y,-,-,-,o,o,o,-,-,-,o,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
koon1244,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,k,-,-,-,u,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
beem1239,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,u,-,-,-,-,-,d,i,-,-,a,-,-,-,-,-,-,-,-,a,-,-
sira1266,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,p,u
sang1333,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,p,u
sang1333,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,p,u
punu1239,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,o,p,u
ngub1239,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
lumb1249,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
vili1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,e,-,-,-,i,-,-,-,-,-,l,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-
ibal1241,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,n,s,-,-,-,o,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
njeb1242,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
tsaa1242,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
wand1266,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
duma1253,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
vili1239,-,-,-,-,-,-,-,-,m,-,-,u,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
kani1279,-,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kani1279,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ndum1239,-,-,-,-,-,-,-,-,m,-,-,w,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
tchi1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mber1257,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mber1257,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,n,-,-,-,-,-,d,Z,-,-,a,-,-,-,x,-,-,-,-,a,-,-
teke1275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
phen1239,-,-,-,-,-,-,-,-,l,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
umbu1257,-,-,-,-,-,o,-,-,n,-,-,g,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
maba1270,-,-,b,-,-,a,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,T,-,-,-,o,-,-,-,p,o,-,-,-,o,-,-
ling1263,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,p,o,-,-,-,o,-,-
bang1354,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,o,-,n,-,-,-,T,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
mong1338,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,f,o,-,-,-,o,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,t,y,-,-,o,-,-,-,p,-,-,-,-,o,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,p,o,-,-,-,o,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
mbos1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,T,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
koyo1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,T,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
koyo1242,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,o,-,-,o,-,-,-,b,o,-,-,-,o,-,-
mbok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
akwa1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,b,o,-,-,-,o,-,-
dibo1245,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,n,-,-,-,s,-,-,-,o,-,-,-,w,-,-,-,-,u,-,-
dibo1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,z,-,-,-,e,-,-,-,l,-,-,-,-,a,-,-
bomi1238,-,-,-,-,-,-,-,-,m,-,-,o,-,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,u,-,-
yaka1272,-,-,-,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-,-,o,-,-
ombo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,f,o,-,-,-,o,-,-
bush1247,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,-,-,o,-,-,-,o,-,-
ngul1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,s,o,-,-,o,-,-,-,b,-,-,-,-,a,-,-
saka1287,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,w,-,-,-,-,-,-,-
beng1282,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,i,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mali1280,-,-,-,-,-,-,-,-,b,-,-,e,e,b,u,u,N,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
orok1266,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
orok1266,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
orok1266,e,e,w,u,-,u,-,-,N,-,-,-,-,-,-,-,-,g,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
mokp1239,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,e,e,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ndas1238,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
wumb1242,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
sigh1238,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,a,a,k,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
osam1235,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
maho1248,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,N,-
kota1274,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,y,-,-,-,E,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mwes1234,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mban1268,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
kele1257,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,y,-,-,-,E,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ngom1270,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,y,-,-,-,E,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
ngom1270,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
ndam1254,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ndam1254,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
ndam1254,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
sake1247,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,e,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
eviy1235,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
bubi1250,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
tsog1243,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
simb1254,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
pinj1243,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,w,-,-,-,i,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kand1300,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
myen1241,-,-,-,o,-,o,-,-,s,-,-,-,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,x,-,-,-,E,-,-,-,-,-,-,-,-,E,-,-
myen1241,-,-,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
myen1241,-,-,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
myen1241,-,-,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
myen1241,-,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
fang1246,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
fang1246,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
fang1246,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
ewon1239,-,-,n,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,m,i
eton1253,-,-,-,-,-,-,-,-,5,-,-,5,-,-,-,-,-,5,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
eton1253,-,-,-,-,-,-,-,-,n,-,-,n,-,-,-,n,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
baro1252,-,-,-,-,-,-,-,-,m,-,-,i,-,-,-,i,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
bank1256,-,-,-,-,-,-,-,-,m,-,-,i,-,-,-,i,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
basa1284,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
akoo1248,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
akoo1248,-,-,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
baka1273,-,-,-,-,-,-,-,-,m,m,m,i,-,-,-,-,-,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
baka1273,-,-,-,-,-,-,-,-,m,w,-,E,-,-,-,-,-,E,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
mboc1235,-,-,-,-,-,-,-,-,m,m,m,-,-,-,-,-,-,y,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
bass1260,-,-,-,-,-,-,-,-,m,m,m,-,-,-,-,-,-,y,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-
bafa1247,-,-,-,-,-,-,-,-,n,-,n,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nkon1247,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,y,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-
kako1242,-,-,-,-,-,-,-,-,n,-,-,d,-,-,-,-,-,z,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
seki1238,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
kwak1266,-,-,-,-,-,i,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
kolc1235,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
maka1304,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
shiw1234,-,-,-,-,-,-,-,-,N,-,-,g,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
kwas1243,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,T,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
mpie1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
koon1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
njye1238,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
bekw1242,-,-,-,-,-,-,-,-,N,-,-,g,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
